"id","luipiat","chokchia","piautoe","tongmia","nitai","lamlu","kitha","tngtou","imchiat","su","ku","toaN","chhatioh","jitki"
1401,"sanbun","Bou7-chin","TGB042-Pouli","TGB042-Pouli","2003","b",,0,0,0,0,0,52333,"2005年05月25日 00時00分00秒"
1402,"sanbun","Tan5 Chun3-hong5","TGB043-Guiki","TGB043-Guiki","2003","p",,0,0,0,0,0,26087,"2005年05月25日 00時00分00秒"
1403,"sanbun","Sin3-chi3","TGB043-Jitki","TGB043-Jitki","2003","p",,0,0,0,0,0,19151,"2005年05月25日 00時00分00秒"
1404,"sanbun","Iap8 Eng2-tek","TGB043-Kianteng puti","TGB043-Kianteng puti","2003","p",,0,0,0,0,0,6070,"2005年05月25日 00時00分00秒"
1405,"sanbun","Gi5-lin5","TGB043-Sin e khaisi","TGB043-Sin e khaisi","2003","b",,0,0,0,0,0,17746,"2005年05月25日 00時00分00秒"
1406,"sanbun","Gi5-lcheng7","TGB044-Sinsim chau khi toeh","TGB044-Sinsim chau khi toeh","2003","b",,0,0,0,0,0,52008,"2005年05月25日 00時00分00秒"
1407,"phenglun","Pasuya","TGB045-ChiaN siaNmih mia","TGB045-ChiaN siaNmih mia","2003","p",,0,0,0,0,0,96327,"2005年05月25日 00時00分00秒"
1408,"phenglun","Toa7-thau5-lian5","TGB045-Guiki tosi choanki","TGB045-Guiki tosi choanki","2003","b",,0,0,0,0,0,35902,"2005年05月25日 00時00分00秒"
1409,"sanbun","Eng2-tek","TGB045-Kethau phenglunka","TGB045-Kethau phenglunka","2003","p",,0,0,0,0,0,5968,"2005年05月25日 00時00分00秒"
1410,"phoe","Chheng-siong5","TGB045-Siongko e phoe","TGB045-Siongko e phoe","2003","p",,0,0,0,0,0,66610,"2005年05月25日 00時00分00秒"
1411,"phoe","Tan5 Phek-siu7","TGB046-Tan bs e phoe","TGB046-Tan bs e phoe","2003","p",,0,0,0,0,0,18702,"2005年05月25日 00時00分00秒"
1412,"sanbun","Gi5-cheng7","TGB047-Giakanglun","TGB047-Giakanglun","2003","b",,0,0,0,0,0,23291,"2005年05月25日 00時00分00秒"
1413,"sanbun","Toa7-thau5-lian5","TGB047-PeNpouma teh inchhoa","TGB047-PeNpouma teh inchhoa","2003","b",,0,0,0,0,0,94676,"2005年05月25日 00時00分00秒"
1414,"phenglun","Gi5-lin5","TGB051-Malcolm X","TGB051-Malcolm X","2003","b",,0,0,0,0,0,142876,"2005年05月25日 00時00分00秒"
1415,"phoe","Ui-chi3","TGB053-Uichi e phoe","TGB053-Uichi e phoe","2003","p",,0,0,0,0,0,38701,"2005年05月25日 00時00分00秒"
1416,"phoe","Eng2-tek","TGB054-Engtek e phoe","TGB054-Engtek e phoe","2003","p",,0,0,0,0,0,61431,"2005年05月25日 00時00分00秒"
1417,"sanbun","I5-kun","TGB055-Engoan e enghoe","TGB055-Engoan e enghoe","2004","b",,0,0,0,0,0,33367,"2005年05月25日 00時00分00秒"
1418,"sanbun","Gi5-lin5","TGB058-Haksip chuntiong","TGB058-Haksip chuntiong","2004","b",,0,0,0,0,0,26671,"2005年05月25日 00時00分00秒"
1419,"phenglun","Chiau-hong5","TGB058-Hong Hiseng e longbin","TGB058-Hong Hiseng e longbin","2004","p",,0,0,0,0,0,54230,"2005年05月25日 00時00分00秒"
1420,"sanbun","Toa7-thau5-lian5","TGB058-Lan teh Chauchhoe siaN","TGB058-Lan teh Chauchhoe siaN","2004","b",,0,0,0,0,0,38966,"2005年05月25日 00時00分00秒"
1421,"sanbun","Tek-hoa5","TGB058-Lang ti tohui","TGB058-Lang ti tohui","2004","p",,0,0,0,0,0,26982,"2005年05月25日 00時00分00秒"
1422,"sanbun","Phoe3-soan","TGB058-Longchhun thegiam","TGB058-Longchhun thegiam","2004","b",,0,0,0,0,0,13792,"2005年05月25日 00時00分00秒"
1423,"sanbun","Bi5-cheng7","TGB058-Oueng chi loan","TGB058-Oueng chi loan","2004","b",,0,0,0,0,0,29784,"2005年05月25日 00時00分00秒"
1424,"sanbun","Bou7-chin","TGB058-Pithaupoe KiaNtah","TGB058-Pithaupoe KiaNtah","2004","b",,0,0,0,0,0,46537,"2005年05月25日 00時00分00秒"
1425,"sanbun","Sin3-chi3","TGB058-Saile chhaihong kisu","TGB058-Saile chhaihong kisu","2004","p",,0,0,0,0,0,48805,"2005年05月25日 00時00分00秒"
1426,"sanbun","Gi5-chin","TGB058-Sehan e Pithau","TGB058-Sehan e Pithau","2004","b",,0,0,0,0,0,14853,"2005年05月25日 00時00分00秒"
1427,"sanbun","I5-kun","TGB058-Tui Siakhu Engcho e Kamchhiok","TGB058-Tui Siakhu Engcho e Kamchhiok","2004","b",,0,0,0,0,0,23309,"2005年05月25日 00時00分00秒"
1428,"sanbun","Chun3-ian5","TGB058-Tui siakhu kaicho e sukho","TGB058-Tui siakhu kaicho e sukho","2004","p",,0,0,0,0,0,25325,"2005年05月25日 00時00分00秒"
1429,"sanbun","I3-leng5","TGB059-SOI e kamsiong","TGB059-SOI e kamsiong","2004","b",,0,0,0,0,0,27755,"2005年05月25日 00時00分00秒"
1430,"sanbun","Toa7-thau5-lian5","TGB059-酪梨牛奶","TGB059-酪梨牛奶","2004","b",,0,0,0,0,0,71750,"2005年05月25日 00時00分00秒"
1431,"phenglun","Tek-hoa5","TGB060-Goakok sinniu","TGB060-Goakok sinniu","2004","p",,0,0,0,0,0,56830,"2005年05月25日 00時00分00秒"
1432,"sanbun","Tek-hoa5","TGB060-Tongchhonghoe","TGB060-Tongchhonghoe","2004","p",,0,0,0,0,0,32782,"2005年05月25日 00時00分00秒"
1433,"sinsi","Kaut","TGB061-Chhiahji","TGB061-Chhiahji","2004","p",,0,0,0,0,0,5206,"2005年05月25日 00時00分00秒"
1434,"sinsi","Kaut","TGB062-Goa msi li e aijin","TGB062-Goa msi li e aijin","2004","p",,0,0,0,0,0,7206,"2005年05月25日 00時00分00秒"
1437,"sanbun","Tan5 Hok-tong","TOJ-016-Bi2-le7-to2 Gi2-gian5","TOJ-016-Bi2-le7-to2 Gi2-gian5","2004","p",,0,0,0,0,0,40584,"2005年05月28日 00時00分00秒"
1438,"sinsi","Ong5 Siok-tin","TOJ-016-Saisiyat-chok8 e5 E2-leng5-che3","TOJ-016-Saisiyat-chok8 e5 E2-leng5-che3","2004","b",,0,0,0,0,0,6787,"2005年05月28日 00時00分00秒"
1439,"sanbun","Gou5 Siok-gi5","TOJ-016-Bu2-gi2 e5 Tiong7-iau3-seng3","TOJ-016-Bu2-gi2 e5 Tiong7-iau3-seng3","2004","b",,0,0,0,0,0,26959,"2005年05月28日 00時00分00秒"
1440,"sanbun","Ng5 Kong-chiu","TOJ-016-Thau3-cha2 e5 Jin5-ai3 Kong-hng5","TOJ-016-Thau3-cha2 e5 Jin5-ai3 Kong-hng5","2004","p",,0,0,0,0,0,31569,"2005年05月28日 00時00分00秒"
1441,"poto","Iau5 Chi3-liong5","TOJ-016-Lam5-pou7 Lang5 E5 Kong-eng5","TOJ-016-Lam5-pou7 Lang5 E5 Kong-eng5","2004","p",,0,0,0,0,0,51264,"2005年05月28日 00時00分00秒"
1442,"sanbun","Lah-jih","TOJ-016-Tang-hun2 E5 Tang si7","TOJ-016-Tang-hun2 E5 Tang si7","2004","p",,0,0,0,0,0,162759,"2005年05月28日 00時00分00秒"
1443,"sanbun","Ko Eng-lam5","TOJ-016-Chin-ai3","TOJ-016-Chin-ai3","2004","p",,0,0,0,0,0,13697,"2005年05月28日 00時00分00秒"
1444,"sinsi","Ong5 Siok-tin","TOJ-016-SARS","TOJ-016-SARS","2004","b",,0,0,0,0,0,14868,"2005年05月28日 00時00分00秒"
775,"sanbun","phian-chip-sek","KHKP-0161-Tai5-oan5-chi3","KHKP-0161-Tai5-oan5-chi3","1898","m",,0,0,0,0,0,82273,"2005年05月13日 00時00分00秒"
776,"sanbun","phian-chip-sek","KHKP-0172-Hok-khi3 e5 kin-pun2","KHKP-0172-Hok-khi3 e5 kin-pun2","1899","m",,0,0,0,0,0,12799,"2005年05月13日 00時00分00秒"
777,"sanbun","phian-chip-sek","KHKP-0180-1-Lun7 Hong-siok8","KHKP-0180-1-Lun7 Hong-siok8","1900","m",,0,0,0,0,0,74611,"2005年05月13日 00時00分00秒"
778,"poto","phian-chip-sek","KHKP-0196-Chiang-hoa3 e5 Siau-sit","KHKP-0196-Chiang-hoa3 e5 Siau-sit","1901","m",,0,0,0,0,0,89113,"2005年05月13日 00時00分00秒"
779,"sanbun","phian-chip-sek","KHKP-0197-Lun7 Iu5-thai3 lang5","KHKP-0197-Lun7 Iu5-thai3 lang5","1901","m",,0,0,0,0,0,25456,"2005年05月13日 00時00分00秒"
780,"poto","phian-chip-sek","KHKP-0198-Ki5-au7 I-seng-koan2","KHKP-0198-Ki5-au7 I-seng-koan2","1901","m",,0,0,0,0,0,68811,"2005年05月13日 00時00分00秒"
781,"poto","phian-chip-sek","KHKP-0200-U-lan5-seng3-hoe7","KHKP-0200-U-lan5-seng3-hoe7","1901","m",,0,0,0,0,0,72933,"2005年05月13日 00時00分00秒"
782,"sanbun","phian-chip-sek","KHKP-0217-Lun7 A-phian3","KHKP-0217-Lun7 A-phian3","1903","m",,0,0,0,0,0,38625,"2005年05月13日 00時00分00秒"
783,"sanbun","phian-chip-sek","KHKP-0217-ChhiN-mi5-oh8","KHKP-0217-ChhiN-mi5-oh8","1903","m",,0,0,0,0,0,25551,"2005年05月13日 00時00分00秒"
784,"poto","phian-chip-sek","KHKP-0247-Kau-chian3 e5 Siau-sit","KHKP-0247-Kau-chian3 e5 Siau-sit","1905","m",,0,0,0,0,0,98175,"2005年05月13日 00時00分00秒"
785,"sanbun","phian-chip-sek","KHKP-0317-Che3-iam5 e5 Ki-khi3","KHKP-0317-Che3-iam5 e5 Ki-khi3","1911","m",,0,0,0,0,0,16063,"2005年05月13日 00時00分00秒"
786,"sanbun","phian-chip-sek","KHKP-0317-18-Tiau5-kiN3 Kok-ong5","KHKP-0317-18-Tiau5-kiN3 Kok-ong5","1911","m",,0,0,0,0,0,93716,"2005年05月13日 00時00分00秒"
787,"sanbun","phian-chip-sek","KHKP-0343-bang7-kiN3","KHKP-0343-bang7-kiN3","1913","m",,0,0,0,0,0,46751,"2005年05月13日 00時00分00秒"
788,"sanbun","phian-chip-sek","KHKP-0354-Gong7-lang5 kong2 gong7-oe7","KHKP-0354-Gong7-lang5 kong2 gong7-oe7","1914","m",,0,0,0,0,0,20368,"2005年05月13日 00時00分00秒"
789,"sanbun","phian-chip-sek","KHKP-0356-Ho5-peng5 kap Chian3-cheng","KHKP-0356-Ho5-peng5 kap Chian3-cheng","1914","m",,0,0,0,0,0,32434,"2005年05月13日 00時00分00秒"
790,"sanbun","phian-chip-sek","KHKP-0370-Lun7 I2-tai7-li7","KHKP-0370-Lun7 I2-tai7-li7","1916","m",,0,0,0,0,0,36671,"2005年05月13日 00時00分00秒"
791,"sanbun","phian-chip-sek","KHKP-0371-Lun7 Tek-kok","KHKP-0371-Lun7 Tek-kok","1916","m",,0,0,0,0,0,51067,"2005年05月13日 00時00分00秒"
792,"sanbun","phian-chip-sek","KHKP-0384-86-Chiu2-cheng","KHKP-0384-86-Chiu2-cheng","1917","m",,0,0,0,0,0,123761,"2005年05月13日 00時00分00秒"
793,"sanbun","phian-chip-sek","KHKP-0390-Hun-hai7","KHKP-0390-Hun-hai7","1917","m",,0,0,0,0,0,49098,"2005年05月13日 00時00分00秒"
794,"sanbun","phian-chip-sek","KHKP-0402-Kho2-chian3 ji5-hou7 Kho2-ho5","KHKP-0402-Kho2-chian3 ji5-hou7 Kho2-ho5","1918","m",,0,0,0,0,0,74841,"2005年05月13日 00時00分00秒"
795,"sanbun","phian-chip-sek","KHKP-0470-Ou-bin7 Gin2-na2 Tiong-tit8-sim","KHKP-0470-Ou-bin7 Gin2-na2 Tiong-tit8-sim","1924","m",,0,0,0,0,0,22293,"2005年05月13日 00時00分00秒"
796,"sanbun","Chiu Pou7-ha5","KHKP-0008-Pak-kang2 Ma2 e5 Sin-bun5","KHKP-0008-Pak-kang2 Ma2 e5 Sin-bun5","1886","m",,0,0,0,0,0,36663,"2005年05月13日 00時00分00秒"
797,"sanbun","Iap8 Han3-chiong","KHKP-0018-23-Pian7 Sin5-chu2 Lun7","KHKP-0018-23-Pian7 Sin5-chu2 Lun7","1886","p",,0,0,0,0,0,446711,"2005年05月13日 00時00分00秒"
798,"sanbun","Pa sian-siN","KHKP-0020-Ti7 Heng5-chhun-koan7 thoan5-to7","KHKP-0020-Ti7 Heng5-chhun-koan7 thoan5-to7","1887","p",,0,0,0,0,0,64122,"2005年05月13日 00時00分00秒"
799,"sanbun","Un Sam-goan5","KHKP-0026-31-Pian7 Sin5-chu2 Lun7","KHKP-0026-31-Pian7 Sin5-chu2 Lun7","1887","p",,0,0,0,0,0,514148,"2005年05月13日 00時00分00秒"
800,"sanbun","San Bok8-su","KHKP-0031-Lun7 kiu7 chiah8 A-phian3 e5 lang5","KHKP-0031-Lun7 kiu7 chiah8 A-phian3 e5 lang5","1887","p",,0,0,0,0,0,46394,"2005年05月13日 00時00分00秒"
1010,"sanbun","TiuN Hong5-chhiong","KHKP-0812-Khun5-lo5-iaN5 Work Camp si7","KHKP-0812-Khun5-lo5-iaN5 Work Camp si7","1956","p",,0,0,0,0,0,52590,"2005年05月14日 00時00分00秒"
1011,"sanbun","Khou2 Chui2-lou7","KHKP-0817-Sin3-giong2 Ui2-jin5 Te3 Hoa-sun3","KHKP-0817-Sin3-giong2 Ui2-jin5 Te3 Hoa-sun3","1957","p",,0,0,0,0,0,63144,"2005年05月14日 00時00分00秒"
1012,"sanbun","IuN5 Su7-iong2","KHKP-0819-Siau3-liam7 In-su","KHKP-0819-Siau3-liam7 In-su","1957","p",,0,0,0,0,0,46239,"2005年05月14日 00時00分00秒"
1013,"sanbun","Ng5 Se-hiong","KHKP-0820-2-Eng-kok e5 In3-siong7","KHKP-0820-2-Eng-kok e5 In3-siong7","1957","p",,0,0,0,0,0,107427,"2005年05月14日 00時00分00秒"
1014,"sanbun","Liau7 Tit","KHKP-0823-Tai5-oan5 kau3-hoe7 e5 Iu5-lai5","KHKP-0823-Tai5-oan5 kau3-hoe7 e5 Iu5-lai5","1957","p",,0,0,0,0,0,26005,"2005年05月14日 00時00分00秒"
1015,"sanbun","Liau7 Tit","KHKP-0826-Tin3-tian7 Chiong-kun Pa Phok-su7","KHKP-0826-Tin3-tian7 Chiong-kun Pa Phok-su7","1957","p",,0,0,0,0,0,49800,"2005年05月14日 00時00分00秒"
1016,"sanbun","Li2 Ka-song","KHKP-0827-Siau3-liam7 Lan5 I-seng","KHKP-0827-Siau3-liam7 Lan5 I-seng","1957","p",,0,0,0,0,0,46485,"2005年05月14日 00時00分00秒"
1017,"sanbun","Hun5-liong5","KHKP-0858-Koan-he7 peh8-oe7-ji7 bun7-te5","KHKP-0858-Koan-he7 peh8-oe7-ji7 bun7-te5","1960","p",,0,0,0,0,0,32479,"2005年05月14日 00時00分00秒"
1018,"sanbun","Tan5 Chhong-hoat","KHKP-0925-Peh8-oe7-ji7 e5 Koa","KHKP-0925-Peh8-oe7-ji7 e5 Koa","1964","p",,0,0,0,0,0,16300,"2005年05月14日 00時00分00秒"
1019,"sanbun","TeN7 Choan5-sang","KHKP-0941-600 ji phian kap LMJ","KHKP-0941-600 ji phian kap LMJ","1964","p",,0,0,0,0,0,49323,"2005年05月14日 00時00分00秒"
1020,"sanbun","Nou2-hu","KHKP-1019-20-Thak8 lan2 e5 POJ sou2 kam2","KHKP-1019-20-Thak8 lan2 e5 POJ sou2 kam2","1967","p",,0,0,0,0,0,48827,"2005年05月14日 00時00分00秒"
1021,"sinsi","Gou5 O-bi2","KHKP-0600-Khou2-taN2 chham2-kek8 e5 ai-gu2","KHKP-0600-Khou2-taN2 chham2-kek8 e5 ai-gu2","1935","b",,0,0,0,0,0,10957,"2005年05月14日 00時00分00秒"
1022,"siosoat","Loa7 Jin5-seng","KHKP-0653-665-Eng7 kha-chiah ng3 Siong7-te3","KHKP-0653-665-Eng7 kha-chiah ng3 Siong7-te3","1939","p",,0,0,0,0,0,374422,"2005年05月14日 00時00分00秒"
1023,"sanbun","Chiu Giok8-chhun","KHKP-0530-Peh-chiuN7 Eng-chiau2 siu7","KHKP-0530-Peh-chiuN7 Eng-chiau2 siu7","1929","p",,0,0,0,0,0,39981,"2005年05月14日 00時00分00秒"
1024,"sanbun","TiuN Ki-choan5","KHKP-0524-Sat-bun5 Che3-cho7-hoat","KHKP-0524-Sat-bun5 Che3-cho7-hoat","1928","p",,0,0,0,0,0,43071,"2005年05月14日 00時00分00秒"
1025,"sanbun","Tan5 Kheng5-ki","KHKP-0486-Lam5-lu2 tui3-teng2 lun7","KHKP-0486-Lam5-lu2 tui3-teng2 lun7","1925","p",,0,0,0,0,0,52505,"2005年05月14日 00時00分00秒"
1026,"sanbun","Gan5 Chhun-an","KHKP-0520-Jin5-seng kap Kho-hak8","KHKP-0520-Jin5-seng kap Kho-hak8","1928","p",,0,0,0,0,0,54287,"2005年05月14日 00時00分00秒"
1027,"poto","Tan5 Chheng-gi7","KHKP-0370-KiaN-tou Tai7-tian2 e5 Tsong7-hong2","KHKP-0370-KiaN-tou Tai7-tian2 e5 Tsong7-hong2","1916","p",,0,0,0,0,0,48404,"2005年05月14日 00時00分00秒"
1028,"sinsi","Tan5 Lui5","tbts-101-Sin5 be7 be7-ki3 tit","tbts-101-Sin5 be7 be7-ki3 tit","2002","p",,0,0,0,0,0,7884,"2005年05月14日 00時00分00秒"
1029,"sinsi","TiuN Beng5-bi2","tbts-105-Khun3 Siong7-ho2","tbts-105-Khun3 Siong7-ho2","2002","b",,0,0,0,0,0,2808,"2005年05月15日 00時00分00秒"
1030,"sinsi","Biau7-giok8","tbts-103-Thau3-cha2 tioh8 chhut-mng5","tbts-103-Thau3-cha2 tioh8 chhut-mng5","2002","b",,0,0,0,0,0,5731,"2005年05月15日 00時00分00秒"
1032,"sinsi","A-siu3","tbts-107-Hioh8- a2","tbts-107-Hioh8- a2","2002","b",,0,0,0,0,0,18054,"2005年05月15日 00時00分00秒"
1035,"phoe","TiuN Hong5-kiu2","tbts-107-Goa2 khoaN3 Peh8-oe7-ji7","tbts-107-Goa2 khoaN3 Peh8-oe7-ji7","2003","p",,0,0,0,0,0,26484,"2005年05月15日 00時00分00秒"
1036,"sinsi","Lim5 Chheng-chui2","tbts-112-Charles ho5 e c-b-gin2-a2","tbts-112-Charles ho5 e c-b-gin2-a2","2003","p",,0,0,0,0,0,5513,"2005年05月15日 00時00分00秒"
801,"siosoat","phian-chip-sek","KHKP-0063-74-In Ka Tong3 to7","KHKP-0063-74-In Ka Tong3 to7","1890","m",,0,0,0,0,0,306161,"2005年05月13日 00時00分00秒"
802,"sanbun","phian-chip-sek","KHKP-0072-PheN5-ou5 lang5 khian3-sng2 e5","KHKP-0072-PheN5-ou5 lang5 khian3-sng2 e5","1891","m",,0,0,0,0,0,53425,"2005年05月13日 00時00分00秒"
805,"sanbun","Ki Ki-hoat","KHKP-0090-Toa7-oh8 iau3-lun7","KHKP-0090-Toa7-oh8 iau3-lun7","1892","p",,0,0,0,0,0,111967,"2005年05月13日 00時00分00秒"
806,"sanbun","phian-chip-sek","KHKP-0091-Cha2 chhiN2-gou7 be5-lou7","KHKP-0091-Cha2 chhiN2-gou7 be5-lou7","1892","m",,0,0,0,0,0,19027,"2005年05月13日 00時00分00秒"
807,"sanbun","Toh Chin2-tek","KHKP-0091-Chhiu7-bak8 e5 li7-ek","KHKP-0091-Chhiu7-bak8 e5 li7-ek","1892","p",,0,0,0,0,0,39103,"2005年05月13日 00時00分00秒"
808,"sanbun","Kam Bok8-su","KHKP-0100-ChhiN-mi5-oh8","KHKP-0100-ChhiN-mi5-oh8","1893","p",,0,0,0,0,0,26572,"2005年05月13日 00時00分00秒"
809,"sanbun","phian-chip-sek","KHKP-0101-Ti7 te7-bin7-e7 cho3 kang","KHKP-0101-Ti7 te7-bin7-e7 cho3 kang","1893","m",,0,0,0,0,0,33904,"2005年05月13日 00時00分00秒"
811,"sinsi","PhoaN Iu2-sam","KHKP-0115-Chin-li2 Hok-im","KHKP-0115-Chin-li2 Hok-im","1894","p",,0,0,0,0,0,4077,"2005年05月13日 00時00分00秒"
812,"sinsi","E7-mng5 lu2-oh8","KHKP-0154-Sim-sek Koa","KHKP-0154-Sim-sek Koa","1898","m",,0,0,0,0,0,32586,"2005年05月13日 00時00分00秒"
813,"sinsi","Li2 Pun2","KHKP-0161-3-Iok-sek koa","KHKP-0161-3-Iok-sek koa","1898","p",,0,0,0,0,0,84406,"2005年05月13日 00時00分00秒"
814,"sinsi","Ko Thian-su3","KHKP-0210-Po2-hui7-su i2-keng lai5","KHKP-0210-Po2-hui7-su i2-keng lai5","1902","p",,0,0,0,0,0,11657,"2005年05月13日 00時00分00秒"
815,"sinsi","Jin5 Kou-niu5","KHKP-0256-Ka3-oh8 Sian-siN koa","KHKP-0256-Ka3-oh8 Sian-siN koa","1906","b",,0,0,0,0,0,15205,"2005年05月13日 00時00分00秒"
816,"sinsi","Gou5 Bun5-pin","KHKP-0370-Kheng3-ho7 Hi-lian5 e5 Si","KHKP-0370-Kheng3-ho7 Hi-lian5 e5 Si","1916","p",,0,0,0,0,0,21067,"2005年05月13日 00時00分00秒"
817,"sinsi","Ko Kim-seng","KHKP-0472-Chhui3-ta chhui3-khoah","KHKP-0472-Chhui3-ta chhui3-khoah","1924","p",,0,0,0,0,0,4108,"2005年05月13日 00時00分00秒"
818,"sinsi","Chhoa3 Poe5-hoe2","KHKP-0539-Goan7 Chu2 bo5 pang3-sak","KHKP-0539-Goan7 Chu2 bo5 pang3-sak","1930","p",,0,0,0,0,0,12165,"2005年05月13日 00時00分00秒"
819,"sinsi","Chhoa3 Poe5-hoe2","KHKP-0552-Ki-tok kau3 Chheng-lian5 Koa","KHKP-0552-Ki-tok kau3 Chheng-lian5 Koa","1931","p",,0,0,0,0,0,11716,"2005年05月13日 00時00分00秒"
820,"sinsi","Chhoa3 Poe5-hoe2","KHKP-0567-Goan7 Chu2 bo5 pang3-sak","KHKP-0567-Goan7 Chu2 bo5 pang3-sak","1932","p",,0,0,0,0,0,11902,"2005年05月13日 00時00分00秒"
821,"sinsi","Khou2 Chui2-lou7","KHKP-0554-Ki-tok e5 Peng","KHKP-0554-Ki-tok e5 Peng","1931","p",,0,0,0,0,0,8391,"2005年05月13日 00時00分00秒"
822,"sinsi","Koa I5-su","KHKP-0555-Tioh8 kou3 bang7-lai7 hi5","KHKP-0555-Tioh8 kou3 bang7-lai7 hi5","1931","p",,0,0,0,0,0,14879,"2005年05月13日 00時00分00秒"
823,"sinsi","TeN7 Khe-phoan3","KHKP-0556-Chheng-lian5-hoe7-koa","KHKP-0556-Chheng-lian5-hoe7-koa","1931","p",,0,0,0,0,0,7810,"2005年05月13日 00時00分00秒"
824,"sinsi","Koa Siat-kai","KHKP-0558-Lim5 Ian3-sin5 Bok8-su e5 Si","KHKP-0558-Lim5 Ian3-sin5 Bok8-su e5 Si","1931","p",,0,0,0,0,0,13269,"2005年05月13日 00時00分00秒"
825,"sinsi","Gou5 Thian-beng7","KHKP-0563-Goan2 sou2 gim5 e5 Ki3-liam7 Si","KHKP-0563-Goan2 sou2 gim5 e5 Ki3-liam7 Si","1932","p",,0,0,0,0,0,14795,"2005年05月13日 00時00分00秒"
826,"sinsi","Tan5 Kheng5-ki","KHKP-0566-LS-to7-hoe7 Hoan-geng5 Bun5 BS-niu5","KHKP-0566-LS-to7-hoe7 Hoan-geng5 Bun5 BS-niu5","1932","p",,0,0,0,0,0,6902,"2005年05月13日 00時00分00秒"
827,"sinsi","ChiuN Ong5-iu5","KHKP-0568-Ia5-sou kap Sat-ma2-li7-a","KHKP-0568-Ia5-sou kap Sat-ma2-li7-a","1932","p",,0,0,0,0,0,7252,"2005年05月13日 00時00分00秒"
1489,"sinsi","TiuN Ju7-hong5","LCH23-Hong Chhoe Bin","LCH23-Hong Chhoe Bin","2004","p",,0,0,0,0,0,6936,"2005年12月07日 00時00分00秒"
1499,"siosoat","Taco","TGB028-Machoupo","TGB028-Machoupo","2002","b",,0,0,0,0,0,25608,"2007年01月31日 00時00分00秒"
1500,"sinsi","Toa7-thau5-lian5","TGB028-PhoasiuN e soaN","TGB028-PhoasiuN e soaN","2002","b",,0,0,0,0,0,10624,"2007年01月31日 00時00分00秒"
1501,"phenglun","Toa7-thau5-lian5","TGB029-Tuikhong chaboulang e chiancheng","TGB029-Tuikhong chaboulang e chiancheng","2002","b",,0,0,0,0,0,84268,"2007年01月31日 00時00分00秒"
1502,"sanbun","Kian3-ti3","TGB032-Laulang","TGB032-Laulang","2002","p",,0,0,0,0,0,16074,"2007年01月31日 00時00分00秒"
1503,"sinsi","Am2-pou-che5","TGB036-Hou Taco","TGB036-Hou Taco","2002","b",,0,0,0,0,0,13896,"2007年01月31日 00時00分00秒"
1504,"sanbun","Giok8-hong7","TGB039-Akong e sinse","TGB039-Akong e sinse","2002","b",,0,0,0,0,0,45544,"2007年01月31日 00時00分00秒"
1505,"sanbun","Giok8-hong7","TGB039-ApiN peha","TGB039-ApiN peha","2002","b",,0,0,0,0,0,34130,"2007年01月31日 00時00分00秒"
1506,"sanbun","Giok8-hong7","TGB040-Sui ama","TGB040-Sui ama","2003","b",,0,0,0,0,0,40452,"2007年01月31日 00時00分00秒"
1507,"sanbun","Giok8-hong7","TGB040-TeN Chhenghoe","TGB040-TeN Chhenghoe","2003","b",,0,0,0,0,0,49896,"2007年01月31日 00時00分00秒"
1508,"sanbun","Pasuya","TGB041-Abeng","TGB041-Abeng","2003","p",,0,0,0,0,0,72871,"2007年01月31日 00時00分00秒"
1509,"sanbun","Giok8-hong7","TGB041-Apun peha","TGB041-Apun peha","2003","b",,0,0,0,0,0,51035,"2007年01月31日 00時00分00秒"
1510,"sanbun","Giok8-hong7","TGB041-Siauliam akong","TGB041-Siauliam akong","2003","b",,0,0,0,0,0,63040,"2007年01月31日 00時00分00秒"
1511,"sanbun","Loa7 Chheng-siong5","TGB041-Taisam chhutsi","TGB041-Taisam chhutsi","2003","p",,0,0,0,0,0,185203,"2007年01月31日 00時00分00秒"
1512,"sanbun","Toa7-thau5-lian5","TGB043-Koulu e goanbang","TGB043-Koulu e goanbang","2003","b",,0,0,0,0,0,89088,"2007年01月31日 00時00分00秒"
1513,"sanbun","Giok8-hong7","TGB043-Naboema","TGB043-Naboema","2003","b",,0,0,0,0,0,51099,"2007年01月31日 00時00分00秒"
1514,"sanbun","Giok8-hong7","TGB043-Papa","TGB043-Papa","2003","b",,0,0,0,0,0,14963,"2007年01月31日 00時00分00秒"
1515,"sanbun","A-ian3","TGB044-Akong kap ama e kousu","TGB044-Akong kap ama e kousu","2003","b",,0,0,0,0,0,69890,"2007年01月31日 00時00分00秒"
1516,"siosoat","Kian3-ti3","TGB044-HiohkoaN","TGB044-HiohkoaN","2003","p",,0,0,0,0,0,25560,"2007年01月31日 00時00分00秒"
1517,"sanbun","A-ian3","TGB045-Akong kap ama e kousu","TGB045-Akong kap ama e kousu","2003","b",,0,0,0,0,0,12378,"2007年01月31日 00時00分00秒"
1518,"sanbun","A-ian3","TGB048-Akong kap ama e kousu","TGB048-Akong kap ama e kousu","2003","b",,0,0,0,0,0,31802,"2007年01月31日 00時00分00秒"
1519,"sanbun","Ui-chi3","TGB049-Hokjin HiaN","TGB049-Hokjin HiaN","2003","p",,0,0,0,0,0,57685,"2007年01月31日 00時00分00秒"
1520,"sanbun","Toa7-thau5-lian5","TGB049-SaNhunte","TGB049-SaNhunte","2003","b",,0,0,0,0,0,111837,"2007年01月31日 00時00分00秒"
